claim_id,policy_id,claim_date,claim_type,claim_amount_usd,settled_amount_usd,status,description,is_fraud_flag,days_to_report
CLM00276,POL00429,03 Mar 2023,Flood,61758.0,57076.92,Settled,Vehicle stolen from residential area,No,
CLM00277,POL00507,06-06-2023,Vandalism,65922.38,55236.44,Settled,Flood damage during heavy rainfall,No,
CLM00278,POL02819,23/11/2020,Flood,76760.76,,Pending,,No,19.0
CLM00279,POL00845,06 Nov 2020,Theft,10860.84,,Approved,Windshield cracked by debris,No,23.0
CLM00280,POL02352,10-06-2021,Flood,73820.29,,Rejected,,No,26.0
CLM00281,POL00852,16 Dec 2023,Vandalism,8587.74,7357.56,Settled,Flood damage during heavy rainfall,No,34.0
CLM00282,POL01623,30 May 2024,Natural Disaster,25843.92,,Approved,Vandalism - scratches and dents,No,36.0
CLM00283,POL01254,2023-01-19,Natural Disaster,69942.24,,Under Review,Fire damage in garage,No,25.0
CLM00284,POL01362,24/03/2024,Fire,24174.38,,Under Review,Vandalism - scratches and dents,No,44.0
CLM00285,POL01789,2020-11-24,Vandalism,0.0,,Rejected,Vehicle stolen from residential area,No,31.0
CLM00286,POL01377,08-04-2024,Theft,27773.55,,Under Review,,No,15.0
CLM00287,POL01767,04 Nov 2023,Accident,15525.58,,Under Review,Front end collision on highway,No,38.0
CLM00288,POL00070,12-18-2021,Vandalism,0.0,,Under Review,Rear end damage in parking lot,No,35.0
CLM00289,POL02881,19 Apr 2021,Theft,1057.41,864.9,Settled,Front end collision on highway,No,23.0
CLM00290,POL00921,11 May 2022,Flood,34845.18,,Rejected,Vehicle stolen from residential area,No,8.0
CLM00291,POL01997,11-17-2021,Theft,38708.46,,Rejected,,Yes,21.0
CLM00292,POL00328,07 Feb 2023,Theft,46568.0,32037.78,Settled,Rear end damage in parking lot,No,20.0
CLM00293,POL02939,2021-09-07,Natural Disaster,2141.24,,Rejected,,No,43.0
CLM00294,POL01727,18/02/2020,Vandalism,74765.9,,Pending,,No,52.0
CLM00295,POL00158,2020-12-06,Natural Disaster,44552.31,,Rejected,Rear end damage in parking lot,No,38.0
CLM00296,POL00692,2024-06-11,Theft,59360.93,,Approved,Front end collision on highway,No,3.0
CLM00297,POL01112,23/07/2021,Natural Disaster,73187.67,,Pending,Fire damage in garage,Yes,33.0
CLM00298,POL01748,10-06-2021,Natural Disaster,30013.05,24399.29,Settled,Rear end damage in parking lot,No,50.0
CLM00299,POL02261,2021-08-06,Accident,35956.51,,Pending,Front end collision on highway,No,44.0
CLM00300,POL00579,26 May 2020,Natural Disaster,37909.26,,Approved,Flood damage during heavy rainfall,No,46.0
CLM00301,POL00659,17/07/2020,Theft,29422.46,,Under Review,Hit and run incident,No,48.0
CLM00302,POL01590,27 Jul 2024,Flood,48561.22,,Under Review,,Yes,
CLM00303,POL02993,08/01/2021,Accident,64576.52,,Pending,Windshield cracked by debris,No,45.0
CLM00304,POL02687,29/01/2021,Theft,74001.49,,Approved,Flood damage during heavy rainfall,Yes,22.0
CLM00305,POL01115,10/04/2020,Vandalism,72799.26,,Pending,Hit and run incident,No,36.0
CLM00306,POL02088,03-30-2024,Accident,16923.65,,Pending,Fire damage in garage,No,42.0
CLM00307,POL00334,05 Feb 2022,Vandalism,-4921.95,,Under Review,Rear end damage in parking lot,Yes,43.0
CLM00308,POL01186,18 Oct 2021,Vandalism,56547.42,,Approved,Rear end damage in parking lot,No,29.0
CLM00309,POL00307,31/07/2020,Accident,55949.53,49286.3,Settled,Windshield cracked by debris,No,57.0
CLM00310,POL01415,10-28-2022,Fire,54618.51,,Approved,,Yes,3.0
CLM00311,POL02504,2023-02-01,Theft,79228.09,,Pending,Fire damage in garage,No,53.0
CLM00312,POL01510,2020-09-17,Accident,27260.66,,Approved,Windshield cracked by debris,No,54.0
CLM00313,POL01986,2024-02-19,Vandalism,76883.39,,Rejected,Front end collision on highway,Yes,2.0
CLM00314,POL01198,04 Apr 2024,Vandalism,25419.06,,Rejected,,No,37.0
CLM00315,POL02373,07 Feb 2022,Flood,23331.91,,Pending,Hit and run incident,No,56.0
CLM00316,POL00353,12-31-2020,Natural Disaster,2941.97,,Approved,Vandalism - scratches and dents,No,38.0
CLM00317,POL01222,22/08/2023,Natural Disaster,31856.85,25127.86,Settled,Rear end damage in parking lot,No,53.0
CLM00318,POL01392,19 Jan 2024,Fire,71880.35,,Rejected,Fire damage in garage,No,20.0
CLM00319,POL01236,20/12/2021,Theft,29385.56,,Approved,Windshield cracked by debris,No,52.0
CLM00320,POL02846,2021-03-17,Flood,2945.51,,Approved,,No,58.0
CLM00321,POL02089,2024-04-06,Theft,67348.08,,Rejected,Windshield cracked by debris,No,52.0
CLM00322,POL01940,2022-07-19,Vandalism,63326.46,,Pending,Vandalism - scratches and dents,No,
CLM00323,POL01913,2023-05-08,Theft,68907.89,52706.16,Settled,Vandalism - scratches and dents,No,48.0
CLM00324,POL00129,12-17-2020,Theft,23429.09,12378.91,Settled,Front end collision on highway,No,
CLM00325,POL01558,16/09/2024,Vandalism,77406.34,,Pending,,No,47.0
CLM00326,POL02243,27 Feb 2020,Natural Disaster,50385.66,,Rejected,,No,48.0
CLM00327,POL01397,09-05-2021,Vandalism,18441.32,,Approved,Vehicle stolen from residential area,Yes,51.0
CLM00328,POL01451,15/02/2023,Theft,26869.53,,Under Review,Rear end damage in parking lot,No,25.0
CLM00329,POL00103,01-13-2021,Vandalism,5211.98,,Approved,Rear end damage in parking lot,No,49.0
CLM00330,POL02081,10/03/2021,Flood,5800.26,,Rejected,Fire damage in garage,No,24.0
CLM00331,POL01203,28/07/2022,Fire,22248.32,,Rejected,,No,10.0
CLM00332,POL00277,2022-09-02,Fire,65733.14,50800.21,Settled,Vehicle stolen from residential area,No,41.0
CLM00333,POL01569,09/08/2024,Flood,-2926.07,,Approved,Hit and run incident,No,57.0
CLM00334,POL01646,17/04/2021,Natural Disaster,14330.26,,Approved,Windshield cracked by debris,No,
CLM00335,POL00933,12 Dec 2021,Accident,19852.95,,Pending,Vandalism - scratches and dents,Yes,53.0
CLM00336,POL01468,01 Jul 2021,Vandalism,20915.21,,Under Review,Rear end damage in parking lot,No,8.0
CLM00337,POL00151,30 Nov 2022,Accident,0.0,,Rejected,,No,48.0
CLM00338,POL01206,27/10/2020,Fire,63624.29,,Approved,Vehicle stolen from residential area,No,8.0
CLM00339,POL02199,2022-12-06,Theft,73000.26,,Rejected,Rear end damage in parking lot,Yes,58.0
CLM00340,POL00582,05 Dec 2021,Vandalism,75337.51,,Under Review,Vandalism - scratches and dents,No,
CLM00341,POL00717,12-09-2021,Theft,1866.53,996.8,Settled,Flood damage during heavy rainfall,No,1.0
CLM00342,POL01309,29/07/2022,Vandalism,55174.62,,Rejected,,No,44.0
CLM00343,POL01824,07 Aug 2021,Theft,68911.11,,Rejected,Fire damage in garage,No,7.0
CLM00344,POL02408,12/09/2024,Fire,75599.78,,Rejected,Front end collision on highway,No,16.0
CLM00345,POL02472,03-16-2020,Flood,54032.3,,Under Review,Vehicle stolen from residential area,No,48.0
CLM00346,POL02168,05-11-2023,Natural Disaster,65188.79,,Rejected,,No,15.0
CLM00347,POL00787,19 Sep 2022,Natural Disaster,857.69,,Pending,Vandalism - scratches and dents,Yes,1.0
CLM00348,POL01424,14 Feb 2021,Theft,69519.2,,Pending,Windshield cracked by debris,Yes,9.0
CLM00349,POL02302,01 Apr 2020,Natural Disaster,34469.08,,Under Review,Flood damage during heavy rainfall,No,36.0
CLM00350,POL01025,08-29-2023,Natural Disaster,0.0,,Under Review,Vandalism - scratches and dents,No,5.0
CLM00351,POL02921,2020-05-03,Flood,23417.37,15756.54,Settled,Fire damage in garage,No,58.0
CLM00352,POL01750,02-28-2024,Natural Disaster,5374.81,,Pending,Rear end damage in parking lot,No,30.0
CLM00353,POL01860,28 Feb 2021,Vandalism,21077.36,,Approved,Hit and run incident,No,36.0
CLM00354,POL01899,28 Nov 2022,Fire,8367.24,,Under Review,Hit and run incident,No,6.0
CLM00355,POL01876,11/08/2023,Fire,33085.28,,Rejected,,No,41.0
CLM00356,POL02431,2020-05-26,Flood,10559.46,9065.01,Settled,,No,48.0
CLM00357,POL00933,16 Oct 2022,Theft,28074.15,14386.99,Settled,Fire damage in garage,No,27.0
CLM00358,POL01498,12-07-2020,Fire,17921.48,,Pending,Rear end damage in parking lot,No,52.0
CLM00359,POL01726,04 Jul 2020,Vandalism,38490.24,,Rejected,Flood damage during heavy rainfall,No,30.0
CLM00360,POL02687,2020-10-01,Natural Disaster,60876.25,,Approved,Front end collision on highway,No,54.0
CLM00361,POL01734,2021-05-06,Vandalism,68725.96,,Approved,Fire damage in garage,No,42.0
CLM00362,POL00030,21 Jul 2023,Theft,5570.6,,Pending,Windshield cracked by debris,No,10.0
CLM00363,POL02344,2020-01-20,Theft,69641.86,,Pending,Windshield cracked by debris,No,14.0
CLM00364,POL00837,18 Jan 2024,Accident,18050.72,,Rejected,Fire damage in garage,No,22.0
CLM00365,POL00536,12 Aug 2024,Flood,26380.83,,Under Review,Front end collision on highway,No,48.0
CLM00366,POL02233,12-13-2020,Accident,20668.84,,Under Review,Front end collision on highway,No,58.0
CLM00367,POL00525,01/10/2023,Fire,22700.24,,Rejected,,No,7.0
CLM00368,POL00379,09-25-2022,Flood,17641.7,,Rejected,Windshield cracked by debris,No,44.0
CLM00369,POL00075,10-04-2023,Natural Disaster,45630.87,,Approved,Fire damage in garage,No,60.0
CLM00370,POL02595,2021-06-21,Flood,63422.32,,Pending,Vandalism - scratches and dents,No,15.0
CLM00371,POL00794,2021-03-19,Flood,34800.74,22624.04,Settled,Rear end damage in parking lot,No,50.0
CLM00372,POL01214,05 Dec 2021,Vandalism,73928.81,,Approved,Vandalism - scratches and dents,No,
CLM00373,POL00238,26 May 2020,Flood,48512.76,,Under Review,Rear end damage in parking lot,No,54.0
CLM00374,POL01580,31 Jan 2020,Theft,40168.7,37932.21,Settled,Hit and run incident,No,22.0
CLM00375,POL00087,21/02/2020,Natural Disaster,44154.3,,Rejected,Fire damage in garage,No,26.0
CLM00376,POL00493,2022-09-01,Accident,65959.4,,Pending,Front end collision on highway,No,
CLM00377,POL02365,17 Dec 2020,Natural Disaster,26333.45,,Approved,Windshield cracked by debris,No,23.0
CLM00378,POL01069,28/10/2020,Natural Disaster,50076.63,38876.02,Settled,Hit and run incident,Yes,6.0
CLM00379,POL01025,2023-05-30,Accident,56637.87,,Approved,Vehicle stolen from residential area,No,42.0
CLM00380,POL01578,25 Jul 2021,Natural Disaster,43414.69,,Pending,Flood damage during heavy rainfall,No,38.0
CLM00381,POL01527,22 Apr 2023,Flood,11912.14,,Under Review,,No,
CLM00382,POL00033,26/02/2022,Fire,51517.02,,Approved,,No,43.0
CLM00383,POL02066,29 Jul 2022,Fire,47295.03,,Under Review,Fire damage in garage,No,20.0
CLM00384,POL00967,2024-07-14,Flood,34318.68,,Pending,Flood damage during heavy rainfall,No,15.0
CLM00385,POL00344,22/03/2020,Vandalism,27600.7,25243.17,Settled,,No,59.0
CLM00386,POL02858,2023-05-10,Natural Disaster,63239.01,,Under Review,,No,48.0
CLM00387,POL02060,10 Sep 2022,Vandalism,74657.15,,Rejected,Flood damage during heavy rainfall,No,0.0
CLM00388,POL01149,04-22-2024,Accident,3848.21,,Under Review,Vehicle stolen from residential area,No,11.0
CLM00389,POL01946,02-21-2020,Flood,68596.77,,Under Review,Rear end damage in parking lot,Yes,32.0
CLM00390,POL02606,2022-06-27,Natural Disaster,45011.52,,Pending,Front end collision on highway,No,33.0
CLM00391,POL00455,12 Aug 2024,Theft,40738.88,,Approved,Windshield cracked by debris,No,38.0
CLM00392,POL01014,06-22-2022,Accident,27114.63,,Rejected,Front end collision on highway,No,11.0
CLM00393,POL00597,27 Sep 2024,Accident,60446.81,,Pending,Vandalism - scratches and dents,No,17.0
CLM00394,POL01220,2021-01-30,Flood,1951.82,,Under Review,Fire damage in garage,Yes,40.0
CLM00395,POL01080,14 May 2021,Accident,54684.59,,Under Review,,Yes,10.0
CLM00396,POL01644,10/11/2024,Accident,28545.3,17955.65,Settled,Rear end damage in parking lot,No,19.0
CLM00397,POL01577,2023-09-14,Flood,37545.61,,Pending,Vehicle stolen from residential area,No,35.0
CLM00398,POL00903,05-17-2023,Fire,64735.3,62801.98,Settled,Windshield cracked by debris,Yes,45.0
CLM00399,POL01576,17 Nov 2020,Accident,16430.35,,Rejected,Hit and run incident,No,0.0
CLM00400,POL02291,09-27-2022,Natural Disaster,54271.97,,Pending,Rear end damage in parking lot,No,34.0
CLM00401,POL01734,2021-08-12,Flood,24584.1,,Pending,,No,7.0
CLM00402,POL00193,2021-09-16,Vandalism,22671.36,,Pending,Fire damage in garage,No,15.0
CLM00403,POL02480,19/03/2024,Flood,42159.25,,Pending,Hit and run incident,No,13.0
CLM00404,POL02383,19/03/2020,Fire,24493.48,,Approved,,No,
CLM00405,POL00241,2023-08-29,Natural Disaster,17013.0,,Rejected,Vandalism - scratches and dents,No,40.0
CLM00406,POL01333,08 Dec 2020,Flood,13791.11,9163.12,Settled,Vandalism - scratches and dents,No,54.0
CLM00407,POL00065,21/09/2021,Theft,60605.43,,Under Review,,No,48.0
CLM00408,POL02777,05 May 2020,Fire,2505.71,,Rejected,Rear end damage in parking lot,No,51.0
CLM00409,POL00829,2020-04-04,Flood,66635.06,36130.68,Settled,Hit and run incident,Yes,
CLM00410,POL00924,18 Sep 2022,Flood,61738.21,,Pending,Rear end damage in parking lot,No,28.0
CLM00411,POL00835,10-13-2021,Natural Disaster,69725.56,,Rejected,Vehicle stolen from residential area,No,
CLM00412,POL00717,19 Apr 2024,Vandalism,37221.18,22970.88,Settled,Flood damage during heavy rainfall,No,5.0
CLM00413,POL00859,08 Mar 2021,Natural Disaster,60575.5,,Under Review,Hit and run incident,No,11.0
CLM00414,POL01556,2024-06-15,Accident,14690.62,,Rejected,Vandalism - scratches and dents,No,51.0
CLM00415,POL02507,05-31-2021,Vandalism,28658.85,21197.53,Settled,Hit and run incident,No,12.0
CLM00416,POL02618,20 Apr 2023,Natural Disaster,53533.47,,Pending,Flood damage during heavy rainfall,No,60.0
CLM00417,POL01113,08 Jul 2023,Natural Disaster,19899.89,,Approved,Windshield cracked by debris,No,1.0
CLM00418,POL01654,10/11/2023,Flood,79154.57,,Approved,Rear end damage in parking lot,No,49.0
CLM00419,POL00976,23 May 2021,Fire,59828.86,,Pending,Rear end damage in parking lot,No,48.0
CLM00420,POL02303,2022-10-02,Flood,66353.79,,Rejected,Fire damage in garage,No,23.0
CLM00421,POL02331,01-23-2021,Accident,66000.91,,Approved,,No,51.0
CLM00422,POL02382,28/06/2023,Natural Disaster,54103.05,,Pending,Vandalism - scratches and dents,No,57.0
CLM00423,POL02352,04/08/2024,Vandalism,0.0,,Rejected,Flood damage during heavy rainfall,No,
CLM00424,POL00644,05-25-2020,Flood,9770.69,,Under Review,Flood damage during heavy rainfall,No,45.0
CLM00425,POL02663,10-08-2024,Vandalism,29695.36,,Pending,Fire damage in garage,No,40.0
CLM00426,POL02095,11-30-2021,Flood,53891.61,53555.32,Settled,Front end collision on highway,Yes,28.0
CLM00427,POL00122,06/09/2020,Fire,37985.54,,Under Review,Rear end damage in parking lot,No,25.0
CLM00428,POL01536,2022-04-11,Flood,4351.85,2915.53,Settled,Flood damage during heavy rainfall,No,4.0
CLM00429,POL01314,2020-01-09,Fire,79393.0,53616.37,Settled,Vandalism - scratches and dents,No,42.0
CLM00430,POL01819,2022-09-05,Accident,13313.32,,Under Review,Hit and run incident,No,23.0
CLM00431,POL02289,12-28-2021,Natural Disaster,-139.35,,Pending,Fire damage in garage,No,48.0
CLM00432,POL01285,2023-10-28,Accident,14955.72,,Approved,,No,44.0
CLM00433,POL02040,09-18-2020,Flood,6658.45,,Approved,Rear end damage in parking lot,No,25.0
CLM00434,POL00394,2024-08-19,Vandalism,59204.25,,Rejected,Hit and run incident,No,0.0
CLM00435,POL01910,2024-03-02,Theft,77708.51,105011.34,Settled,,Yes,13.0
CLM00436,POL00306,23/10/2023,Natural Disaster,58010.88,53988.41,Settled,Windshield cracked by debris,No,40.0
CLM00437,POL01461,09 Dec 2024,Theft,54993.08,,Pending,Hit and run incident,No,50.0
CLM00438,POL02129,04-04-2020,Flood,59973.7,,Rejected,Windshield cracked by debris,No,26.0
CLM00439,POL02350,18 Sep 2022,Vandalism,18457.4,,Pending,Rear end damage in parking lot,No,44.0
CLM00440,POL02272,15 Jun 2020,Natural Disaster,41270.67,,Approved,Windshield cracked by debris,No,59.0
CLM00441,POL02133,2020-01-07,Flood,36983.7,,Under Review,Windshield cracked by debris,No,3.0
CLM00442,POL00359,01-21-2020,Accident,-3566.74,-1986.11,Settled,,No,9.0
CLM00443,POL00237,04-13-2022,Flood,31710.69,,Pending,Vandalism - scratches and dents,No,7.0
CLM00444,POL02239,10-14-2024,Fire,19770.19,,Pending,Hit and run incident,No,2.0
CLM00445,POL02175,06-17-2023,Vandalism,49648.91,,Under Review,Fire damage in garage,No,35.0
CLM00446,POL02895,07/08/2023,Flood,4940.9,,Approved,Rear end damage in parking lot,No,40.0
CLM00447,POL00795,2021-11-09,Natural Disaster,30006.32,,Rejected,,No,54.0
CLM00448,POL00339,2021-12-31,Fire,-747.18,,Under Review,Windshield cracked by debris,No,55.0
CLM00449,POL00118,2024-04-27,Flood,70169.92,,Pending,Vandalism - scratches and dents,No,52.0
CLM00450,POL01899,2021-06-25,Flood,30770.19,,Approved,Vandalism - scratches and dents,No,3.0
CLM00451,POL02905,2024-04-07,Accident,78007.4,43102.55,Settled,Rear end damage in parking lot,No,18.0
CLM00452,POL00419,2024-11-20,Natural Disaster,56382.18,,Approved,Vehicle stolen from residential area,No,28.0
CLM00453,POL01050,24/03/2022,Theft,70997.75,,Rejected,Hit and run incident,No,56.0
CLM00454,POL01785,2022-10-09,Vandalism,30093.65,,Approved,Vehicle stolen from residential area,No,35.0
CLM00455,POL02256,07-31-2020,Fire,78939.98,,Under Review,Flood damage during heavy rainfall,Yes,29.0
CLM00456,POL02098,2020-03-17,Vandalism,0.0,,Pending,Front end collision on highway,No,49.0
CLM00457,POL02824,07 May 2020,Vandalism,67223.19,,Pending,Flood damage during heavy rainfall,No,33.0
CLM00458,POL02573,03/12/2023,Vandalism,77275.87,,Under Review,Vehicle stolen from residential area,No,28.0
CLM00459,POL00527,11 Jan 2021,Vandalism,19126.67,,Under Review,,No,29.0
CLM00460,POL00290,07-02-2023,Fire,19041.05,,Rejected,Vandalism - scratches and dents,No,18.0
CLM00461,POL01803,08-04-2023,Natural Disaster,17993.7,,Under Review,Flood damage during heavy rainfall,No,34.0
CLM00462,POL01921,12-19-2024,Flood,64272.66,48606.83,Settled,,No,41.0
CLM00463,POL01307,12 Aug 2021,Theft,11402.89,,Pending,Vandalism - scratches and dents,Yes,4.0
CLM00464,POL00156,17 Sep 2022,Natural Disaster,15224.69,,Approved,Windshield cracked by debris,No,27.0
CLM00465,POL02605,2023-08-11,Theft,-4772.33,,Pending,Flood damage during heavy rainfall,No,16.0
CLM00466,POL00634,10 Dec 2021,Accident,55804.75,28714.34,Settled,Rear end damage in parking lot,No,23.0
CLM00467,POL01397,18 Nov 2024,Flood,-4461.52,,Approved,Windshield cracked by debris,No,43.0
CLM00468,POL02784,08 Sep 2024,Accident,35855.26,,Under Review,Front end collision on highway,No,4.0
CLM00469,POL02491,2022-01-03,Fire,31378.25,,Rejected,,No,9.0
CLM00470,POL02623,04-01-2024,Natural Disaster,54685.67,28056.63,Settled,Hit and run incident,Yes,10.0
CLM00471,POL01977,04-12-2023,Natural Disaster,7147.22,,Pending,Hit and run incident,No,21.0
CLM00472,POL02647,01-16-2024,Natural Disaster,60628.5,,Pending,Windshield cracked by debris,No,57.0
CLM00473,POL02413,13 Mar 2021,Accident,65753.95,,Approved,Vandalism - scratches and dents,No,12.0
CLM00474,POL02053,05-31-2023,Natural Disaster,6408.61,,Pending,Hit and run incident,No,31.0
CLM00475,POL01716,23/06/2022,Natural Disaster,43242.01,,Pending,Hit and run incident,No,44.0
CLM00476,POL02047,2022-07-31,Natural Disaster,54118.79,,Rejected,Windshield cracked by debris,No,34.0
CLM00477,POL02468,27/09/2020,Theft,46718.27,36968.04,Settled,Rear end damage in parking lot,No,43.0
CLM00478,POL02955,24/05/2021,Theft,66250.06,,Under Review,Vehicle stolen from residential area,No,53.0
CLM00479,POL00634,16 Aug 2023,Fire,0.0,,Pending,Vehicle stolen from residential area,No,52.0
CLM00480,POL00597,24/12/2021,Flood,60918.2,,Pending,Windshield cracked by debris,No,8.0
CLM00481,POL01286,2020-10-18,Accident,57720.99,,Pending,Vandalism - scratches and dents,No,19.0
CLM00482,POL02663,2024-11-02,Theft,56649.51,,Under Review,Flood damage during heavy rainfall,No,37.0
CLM00483,POL01467,04-16-2023,Theft,38222.15,29088.08,Settled,Flood damage during heavy rainfall,No,6.0
CLM00484,POL01573,24 Jun 2021,Natural Disaster,12315.07,,Approved,Flood damage during heavy rainfall,No,52.0
CLM00485,POL02442,2023-03-28,Fire,41864.52,,Rejected,Windshield cracked by debris,No,2.0
CLM00486,POL02750,2024-03-30,Theft,33996.15,,Rejected,Flood damage during heavy rainfall,No,2.0
CLM00487,POL01107,10 Oct 2024,Flood,-1799.49,,Approved,Rear end damage in parking lot,No,60.0
CLM00488,POL02758,02-08-2023,Accident,7157.22,,Pending,Fire damage in garage,No,8.0
CLM00489,POL01996,03-07-2024,Fire,-2471.86,,Approved,Front end collision on highway,No,59.0
