claim_id,policy_id,claim_date,claim_type,claim_amount_usd,settled_amount_usd,status,description,is_fraud_flag,days_to_report
CLM00276,POL00429,2023-03-03,Flood,61758.0,57076.92,Settled,Vehicle stolen from residential area,False,0
CLM00277,POL00507,2023-06-06,Vandalism,65922.38,55236.44,Settled,Flood damage during heavy rainfall,False,0
CLM00278,POL02819,2020-11-23,Flood,76760.76,0.0,Pending,,False,19
CLM00279,POL00845,2020-11-06,Theft,10860.84,0.0,Approved,Windshield cracked by debris,False,23
CLM00280,POL02352,2021-10-06,Flood,73820.29,0.0,Rejected,,False,26
CLM00281,POL00852,2023-12-16,Vandalism,8587.74,7357.56,Settled,Flood damage during heavy rainfall,False,34
CLM00282,POL01623,2024-05-30,Natural Disaster,25843.92,0.0,Approved,Vandalism - scratches and dents,False,36
CLM00283,POL01254,2023-01-19,Natural Disaster,69942.24,0.0,Under Review,Fire damage in garage,False,25
CLM00284,POL01362,2024-03-24,Fire,24174.38,0.0,Under Review,Vandalism - scratches and dents,False,44
CLM00285,POL01789,2020-11-24,Vandalism,0.0,0.0,Rejected,Vehicle stolen from residential area,False,31
CLM00286,POL01377,2024-08-04,Theft,27773.55,0.0,Under Review,,False,15
CLM00287,POL01767,2023-11-04,Accident,15525.58,0.0,Under Review,Front end collision on highway,False,38
CLM00288,POL00070,2021-12-18,Vandalism,0.0,0.0,Under Review,Rear end damage in parking lot,False,35
CLM00289,POL02881,2021-04-19,Theft,1057.41,864.9,Settled,Front end collision on highway,False,23
CLM00290,POL00921,2022-05-11,Flood,34845.18,0.0,Rejected,Vehicle stolen from residential area,False,8
CLM00291,POL01997,2021-11-17,Theft,38708.46,0.0,Rejected,,True,21
CLM00292,POL00328,2023-02-07,Theft,46568.0,32037.78,Settled,Rear end damage in parking lot,False,20
CLM00293,POL02939,2021-09-07,Natural Disaster,2141.24,0.0,Rejected,,False,43
CLM00294,POL01727,2020-02-18,Vandalism,74765.9,0.0,Pending,,False,52
CLM00295,POL00158,2020-12-06,Natural Disaster,44552.31,0.0,Rejected,Rear end damage in parking lot,False,38
CLM00296,POL00692,2024-06-11,Theft,59360.93,0.0,Approved,Front end collision on highway,False,3
CLM00297,POL01112,2021-07-23,Natural Disaster,73187.67,0.0,Pending,Fire damage in garage,True,33
CLM00298,POL01748,2021-10-06,Natural Disaster,30013.05,24399.29,Settled,Rear end damage in parking lot,False,50
CLM00299,POL02261,2021-08-06,Accident,35956.51,0.0,Pending,Front end collision on highway,False,44
CLM00300,POL00579,2020-05-26,Natural Disaster,37909.26,0.0,Approved,Flood damage during heavy rainfall,False,46
CLM00301,POL00659,2020-07-17,Theft,29422.46,0.0,Under Review,Hit and run incident,False,48
CLM00302,POL01590,2024-07-27,Flood,48561.22,0.0,Under Review,,True,0
CLM00303,POL02993,2021-01-08,Accident,64576.52,0.0,Pending,Windshield cracked by debris,False,45
CLM00304,POL02687,2021-01-29,Theft,74001.49,0.0,Approved,Flood damage during heavy rainfall,True,22
CLM00305,POL01115,2020-04-10,Vandalism,72799.26,0.0,Pending,Hit and run incident,False,36
CLM00306,POL02088,2024-03-30,Accident,16923.65,0.0,Pending,Fire damage in garage,False,42
CLM00307,POL00334,2022-02-05,Vandalism,-4921.95,0.0,Under Review,Rear end damage in parking lot,True,43
CLM00308,POL01186,2021-10-18,Vandalism,56547.42,0.0,Approved,Rear end damage in parking lot,False,29
CLM00309,POL00307,2020-07-31,Accident,55949.53,49286.3,Settled,Windshield cracked by debris,False,57
CLM00310,POL01415,2022-10-28,Fire,54618.51,0.0,Approved,,True,3
CLM00311,POL02504,2023-02-01,Theft,79228.09,0.0,Pending,Fire damage in garage,False,53
CLM00312,POL01510,2020-09-17,Accident,27260.66,0.0,Approved,Windshield cracked by debris,False,54
CLM00313,POL01986,2024-02-19,Vandalism,76883.39,0.0,Rejected,Front end collision on highway,True,2
CLM00314,POL01198,2024-04-04,Vandalism,25419.06,0.0,Rejected,,False,37
CLM00315,POL02373,2022-02-07,Flood,23331.91,0.0,Pending,Hit and run incident,False,56
CLM00316,POL00353,2020-12-31,Natural Disaster,2941.97,0.0,Approved,Vandalism - scratches and dents,False,38
CLM00317,POL01222,2023-08-22,Natural Disaster,31856.85,25127.86,Settled,Rear end damage in parking lot,False,53
CLM00318,POL01392,2024-01-19,Fire,71880.35,0.0,Rejected,Fire damage in garage,False,20
CLM00319,POL01236,2021-12-20,Theft,29385.56,0.0,Approved,Windshield cracked by debris,False,52
CLM00320,POL02846,2021-03-17,Flood,2945.51,0.0,Approved,,False,58
CLM00321,POL02089,2024-04-06,Theft,67348.08,0.0,Rejected,Windshield cracked by debris,False,52
CLM00322,POL01940,2022-07-19,Vandalism,63326.46,0.0,Pending,Vandalism - scratches and dents,False,0
CLM00323,POL01913,2023-05-08,Theft,68907.89,52706.16,Settled,Vandalism - scratches and dents,False,48
CLM00324,POL00129,2020-12-17,Theft,23429.09,12378.91,Settled,Front end collision on highway,False,0
CLM00325,POL01558,2024-09-16,Vandalism,77406.34,0.0,Pending,,False,47
CLM00326,POL02243,2020-02-27,Natural Disaster,50385.66,0.0,Rejected,,False,48
CLM00327,POL01397,2021-09-05,Vandalism,18441.32,0.0,Approved,Vehicle stolen from residential area,True,51
CLM00328,POL01451,2023-02-15,Theft,26869.53,0.0,Under Review,Rear end damage in parking lot,False,25
CLM00329,POL00103,2021-01-13,Vandalism,5211.98,0.0,Approved,Rear end damage in parking lot,False,49
CLM00330,POL02081,2021-03-10,Flood,5800.26,0.0,Rejected,Fire damage in garage,False,24
CLM00331,POL01203,2022-07-28,Fire,22248.32,0.0,Rejected,,False,10
CLM00332,POL00277,2022-09-02,Fire,65733.14,50800.21,Settled,Vehicle stolen from residential area,False,41
CLM00333,POL01569,2024-08-09,Flood,-2926.07,0.0,Approved,Hit and run incident,False,57
CLM00334,POL01646,2021-04-17,Natural Disaster,14330.26,0.0,Approved,Windshield cracked by debris,False,0
CLM00335,POL00933,2021-12-12,Accident,19852.95,0.0,Pending,Vandalism - scratches and dents,True,53
CLM00336,POL01468,2021-07-01,Vandalism,20915.21,0.0,Under Review,Rear end damage in parking lot,False,8
CLM00337,POL00151,2022-11-30,Accident,0.0,0.0,Rejected,,False,48
CLM00338,POL01206,2020-10-27,Fire,63624.29,0.0,Approved,Vehicle stolen from residential area,False,8
CLM00339,POL02199,2022-12-06,Theft,73000.26,0.0,Rejected,Rear end damage in parking lot,True,58
CLM00340,POL00582,2021-12-05,Vandalism,75337.51,0.0,Under Review,Vandalism - scratches and dents,False,0
CLM00341,POL00717,2021-12-09,Theft,1866.53,996.8,Settled,Flood damage during heavy rainfall,False,1
CLM00342,POL01309,2022-07-29,Vandalism,55174.62,0.0,Rejected,,False,44
CLM00343,POL01824,2021-08-07,Theft,68911.11,0.0,Rejected,Fire damage in garage,False,7
CLM00344,POL02408,2024-09-12,Fire,75599.78,0.0,Rejected,Front end collision on highway,False,16
CLM00345,POL02472,2020-03-16,Flood,54032.3,0.0,Under Review,Vehicle stolen from residential area,False,48
CLM00346,POL02168,2023-05-11,Natural Disaster,65188.79,0.0,Rejected,,False,15
CLM00347,POL00787,2022-09-19,Natural Disaster,857.69,0.0,Pending,Vandalism - scratches and dents,True,1
CLM00348,POL01424,2021-02-14,Theft,69519.2,0.0,Pending,Windshield cracked by debris,True,9
CLM00349,POL02302,2020-04-01,Natural Disaster,34469.08,0.0,Under Review,Flood damage during heavy rainfall,False,36
CLM00350,POL01025,2023-08-29,Natural Disaster,0.0,0.0,Under Review,Vandalism - scratches and dents,False,5
CLM00351,POL02921,2020-05-03,Flood,23417.37,15756.54,Settled,Fire damage in garage,False,58
CLM00352,POL01750,2024-02-28,Natural Disaster,5374.81,0.0,Pending,Rear end damage in parking lot,False,30
CLM00353,POL01860,2021-02-28,Vandalism,21077.36,0.0,Approved,Hit and run incident,False,36
CLM00354,POL01899,2022-11-28,Fire,8367.24,0.0,Under Review,Hit and run incident,False,6
CLM00355,POL01876,2023-08-11,Fire,33085.28,0.0,Rejected,,False,41
CLM00356,POL02431,2020-05-26,Flood,10559.46,9065.01,Settled,,False,48
CLM00357,POL00933,2022-10-16,Theft,28074.15,14386.99,Settled,Fire damage in garage,False,27
CLM00358,POL01498,2020-12-07,Fire,17921.48,0.0,Pending,Rear end damage in parking lot,False,52
CLM00359,POL01726,2020-07-04,Vandalism,38490.24,0.0,Rejected,Flood damage during heavy rainfall,False,30
CLM00360,POL02687,2020-10-01,Natural Disaster,60876.25,0.0,Approved,Front end collision on highway,False,54
CLM00361,POL01734,2021-05-06,Vandalism,68725.96,0.0,Approved,Fire damage in garage,False,42
CLM00362,POL00030,2023-07-21,Theft,5570.6,0.0,Pending,Windshield cracked by debris,False,10
CLM00363,POL02344,2020-01-20,Theft,69641.86,0.0,Pending,Windshield cracked by debris,False,14
CLM00364,POL00837,2024-01-18,Accident,18050.72,0.0,Rejected,Fire damage in garage,False,22
CLM00365,POL00536,2024-08-12,Flood,26380.83,0.0,Under Review,Front end collision on highway,False,48
CLM00366,POL02233,2020-12-13,Accident,20668.84,0.0,Under Review,Front end collision on highway,False,58
CLM00367,POL00525,2023-10-01,Fire,22700.24,0.0,Rejected,,False,7
CLM00368,POL00379,2022-09-25,Flood,17641.7,0.0,Rejected,Windshield cracked by debris,False,44
CLM00369,POL00075,2023-10-04,Natural Disaster,45630.87,0.0,Approved,Fire damage in garage,False,60
CLM00370,POL02595,2021-06-21,Flood,63422.32,0.0,Pending,Vandalism - scratches and dents,False,15
CLM00371,POL00794,2021-03-19,Flood,34800.74,22624.04,Settled,Rear end damage in parking lot,False,50
CLM00372,POL01214,2021-12-05,Vandalism,73928.81,0.0,Approved,Vandalism - scratches and dents,False,0
CLM00373,POL00238,2020-05-26,Flood,48512.76,0.0,Under Review,Rear end damage in parking lot,False,54
CLM00374,POL01580,2020-01-31,Theft,40168.7,37932.21,Settled,Hit and run incident,False,22
CLM00375,POL00087,2020-02-21,Natural Disaster,44154.3,0.0,Rejected,Fire damage in garage,False,26
CLM00376,POL00493,2022-09-01,Accident,65959.4,0.0,Pending,Front end collision on highway,False,0
CLM00377,POL02365,2020-12-17,Natural Disaster,26333.45,0.0,Approved,Windshield cracked by debris,False,23
CLM00378,POL01069,2020-10-28,Natural Disaster,50076.63,38876.02,Settled,Hit and run incident,True,6
CLM00379,POL01025,2023-05-30,Accident,56637.87,0.0,Approved,Vehicle stolen from residential area,False,42
CLM00380,POL01578,2021-07-25,Natural Disaster,43414.69,0.0,Pending,Flood damage during heavy rainfall,False,38
CLM00381,POL01527,2023-04-22,Flood,11912.14,0.0,Under Review,,False,0
CLM00382,POL00033,2022-02-26,Fire,51517.02,0.0,Approved,,False,43
CLM00383,POL02066,2022-07-29,Fire,47295.03,0.0,Under Review,Fire damage in garage,False,20
CLM00384,POL00967,2024-07-14,Flood,34318.68,0.0,Pending,Flood damage during heavy rainfall,False,15
CLM00385,POL00344,2020-03-22,Vandalism,27600.7,25243.17,Settled,,False,59
CLM00386,POL02858,2023-05-10,Natural Disaster,63239.01,0.0,Under Review,,False,48
CLM00387,POL02060,2022-09-10,Vandalism,74657.15,0.0,Rejected,Flood damage during heavy rainfall,False,0
CLM00388,POL01149,2024-04-22,Accident,3848.21,0.0,Under Review,Vehicle stolen from residential area,False,11
CLM00389,POL01946,2020-02-21,Flood,68596.77,0.0,Under Review,Rear end damage in parking lot,True,32
CLM00390,POL02606,2022-06-27,Natural Disaster,45011.52,0.0,Pending,Front end collision on highway,False,33
CLM00391,POL00455,2024-08-12,Theft,40738.88,0.0,Approved,Windshield cracked by debris,False,38
CLM00392,POL01014,2022-06-22,Accident,27114.63,0.0,Rejected,Front end collision on highway,False,11
CLM00393,POL00597,2024-09-27,Accident,60446.81,0.0,Pending,Vandalism - scratches and dents,False,17
CLM00394,POL01220,2021-01-30,Flood,1951.82,0.0,Under Review,Fire damage in garage,True,40
CLM00395,POL01080,2021-05-14,Accident,54684.59,0.0,Under Review,,True,10
CLM00396,POL01644,2024-11-10,Accident,28545.3,17955.65,Settled,Rear end damage in parking lot,False,19
CLM00397,POL01577,2023-09-14,Flood,37545.61,0.0,Pending,Vehicle stolen from residential area,False,35
CLM00398,POL00903,2023-05-17,Fire,64735.3,62801.98,Settled,Windshield cracked by debris,True,45
CLM00399,POL01576,2020-11-17,Accident,16430.35,0.0,Rejected,Hit and run incident,False,0
CLM00400,POL02291,2022-09-27,Natural Disaster,54271.97,0.0,Pending,Rear end damage in parking lot,False,34
CLM00401,POL01734,2021-08-12,Flood,24584.1,0.0,Pending,,False,7
CLM00402,POL00193,2021-09-16,Vandalism,22671.36,0.0,Pending,Fire damage in garage,False,15
CLM00403,POL02480,2024-03-19,Flood,42159.25,0.0,Pending,Hit and run incident,False,13
CLM00404,POL02383,2020-03-19,Fire,24493.48,0.0,Approved,,False,0
CLM00405,POL00241,2023-08-29,Natural Disaster,17013.0,0.0,Rejected,Vandalism - scratches and dents,False,40
CLM00406,POL01333,2020-12-08,Flood,13791.11,9163.12,Settled,Vandalism - scratches and dents,False,54
CLM00407,POL00065,2021-09-21,Theft,60605.43,0.0,Under Review,,False,48
CLM00408,POL02777,2020-05-05,Fire,2505.71,0.0,Rejected,Rear end damage in parking lot,False,51
CLM00409,POL00829,2020-04-04,Flood,66635.06,36130.68,Settled,Hit and run incident,True,0
CLM00410,POL00924,2022-09-18,Flood,61738.21,0.0,Pending,Rear end damage in parking lot,False,28
CLM00411,POL00835,2021-10-13,Natural Disaster,69725.56,0.0,Rejected,Vehicle stolen from residential area,False,0
CLM00412,POL00717,2024-04-19,Vandalism,37221.18,22970.88,Settled,Flood damage during heavy rainfall,False,5
CLM00413,POL00859,2021-03-08,Natural Disaster,60575.5,0.0,Under Review,Hit and run incident,False,11
CLM00414,POL01556,2024-06-15,Accident,14690.62,0.0,Rejected,Vandalism - scratches and dents,False,51
CLM00415,POL02507,2021-05-31,Vandalism,28658.85,21197.53,Settled,Hit and run incident,False,12
CLM00416,POL02618,2023-04-20,Natural Disaster,53533.47,0.0,Pending,Flood damage during heavy rainfall,False,60
CLM00417,POL01113,2023-07-08,Natural Disaster,19899.89,0.0,Approved,Windshield cracked by debris,False,1
CLM00418,POL01654,2023-11-10,Flood,79154.57,0.0,Approved,Rear end damage in parking lot,False,49
CLM00419,POL00976,2021-05-23,Fire,59828.86,0.0,Pending,Rear end damage in parking lot,False,48
CLM00420,POL02303,2022-10-02,Flood,66353.79,0.0,Rejected,Fire damage in garage,False,23
CLM00421,POL02331,2021-01-23,Accident,66000.91,0.0,Approved,,False,51
CLM00422,POL02382,2023-06-28,Natural Disaster,54103.05,0.0,Pending,Vandalism - scratches and dents,False,57
CLM00423,POL02352,2024-08-04,Vandalism,0.0,0.0,Rejected,Flood damage during heavy rainfall,False,0
CLM00424,POL00644,2020-05-25,Flood,9770.69,0.0,Under Review,Flood damage during heavy rainfall,False,45
CLM00425,POL02663,2024-10-08,Vandalism,29695.36,0.0,Pending,Fire damage in garage,False,40
CLM00426,POL02095,2021-11-30,Flood,53891.61,53555.32,Settled,Front end collision on highway,True,28
CLM00427,POL00122,2020-09-06,Fire,37985.54,0.0,Under Review,Rear end damage in parking lot,False,25
CLM00428,POL01536,2022-04-11,Flood,4351.85,2915.53,Settled,Flood damage during heavy rainfall,False,4
CLM00429,POL01314,2020-01-09,Fire,79393.0,53616.37,Settled,Vandalism - scratches and dents,False,42
CLM00430,POL01819,2022-09-05,Accident,13313.32,0.0,Under Review,Hit and run incident,False,23
CLM00431,POL02289,2021-12-28,Natural Disaster,-139.35,0.0,Pending,Fire damage in garage,False,48
CLM00432,POL01285,2023-10-28,Accident,14955.72,0.0,Approved,,False,44
CLM00433,POL02040,2020-09-18,Flood,6658.45,0.0,Approved,Rear end damage in parking lot,False,25
CLM00434,POL00394,2024-08-19,Vandalism,59204.25,0.0,Rejected,Hit and run incident,False,0
CLM00435,POL01910,2024-03-02,Theft,77708.51,105011.34,Settled,,True,13
CLM00436,POL00306,2023-10-23,Natural Disaster,58010.88,53988.41,Settled,Windshield cracked by debris,False,40
CLM00437,POL01461,2024-12-09,Theft,54993.08,0.0,Pending,Hit and run incident,False,50
CLM00438,POL02129,2020-04-04,Flood,59973.7,0.0,Rejected,Windshield cracked by debris,False,26
CLM00439,POL02350,2022-09-18,Vandalism,18457.4,0.0,Pending,Rear end damage in parking lot,False,44
CLM00440,POL02272,2020-06-15,Natural Disaster,41270.67,0.0,Approved,Windshield cracked by debris,False,59
CLM00441,POL02133,2020-01-07,Flood,36983.7,0.0,Under Review,Windshield cracked by debris,False,3
CLM00442,POL00359,2020-01-21,Accident,-3566.74,-1986.11,Settled,,False,9
CLM00443,POL00237,2022-04-13,Flood,31710.69,0.0,Pending,Vandalism - scratches and dents,False,7
CLM00444,POL02239,2024-10-14,Fire,19770.19,0.0,Pending,Hit and run incident,False,2
CLM00445,POL02175,2023-06-17,Vandalism,49648.91,0.0,Under Review,Fire damage in garage,False,35
CLM00446,POL02895,2023-08-07,Flood,4940.9,0.0,Approved,Rear end damage in parking lot,False,40
CLM00447,POL00795,2021-11-09,Natural Disaster,30006.32,0.0,Rejected,,False,54
CLM00448,POL00339,2021-12-31,Fire,-747.18,0.0,Under Review,Windshield cracked by debris,False,55
CLM00449,POL00118,2024-04-27,Flood,70169.92,0.0,Pending,Vandalism - scratches and dents,False,52
CLM00450,POL01899,2021-06-25,Flood,30770.19,0.0,Approved,Vandalism - scratches and dents,False,3
CLM00451,POL02905,2024-04-07,Accident,78007.4,43102.55,Settled,Rear end damage in parking lot,False,18
CLM00452,POL00419,2024-11-20,Natural Disaster,56382.18,0.0,Approved,Vehicle stolen from residential area,False,28
CLM00453,POL01050,2022-03-24,Theft,70997.75,0.0,Rejected,Hit and run incident,False,56
CLM00454,POL01785,2022-10-09,Vandalism,30093.65,0.0,Approved,Vehicle stolen from residential area,False,35
CLM00455,POL02256,2020-07-31,Fire,78939.98,0.0,Under Review,Flood damage during heavy rainfall,True,29
CLM00456,POL02098,2020-03-17,Vandalism,0.0,0.0,Pending,Front end collision on highway,False,49
CLM00457,POL02824,2020-05-07,Vandalism,67223.19,0.0,Pending,Flood damage during heavy rainfall,False,33
CLM00458,POL02573,2023-12-03,Vandalism,77275.87,0.0,Under Review,Vehicle stolen from residential area,False,28
CLM00459,POL00527,2021-01-11,Vandalism,19126.67,0.0,Under Review,,False,29
CLM00460,POL00290,2023-07-02,Fire,19041.05,0.0,Rejected,Vandalism - scratches and dents,False,18
CLM00461,POL01803,2023-08-04,Natural Disaster,17993.7,0.0,Under Review,Flood damage during heavy rainfall,False,34
CLM00462,POL01921,2024-12-19,Flood,64272.66,48606.83,Settled,,False,41
CLM00463,POL01307,2021-08-12,Theft,11402.89,0.0,Pending,Vandalism - scratches and dents,True,4
CLM00464,POL00156,2022-09-17,Natural Disaster,15224.69,0.0,Approved,Windshield cracked by debris,False,27
CLM00465,POL02605,2023-08-11,Theft,-4772.33,0.0,Pending,Flood damage during heavy rainfall,False,16
CLM00466,POL00634,2021-12-10,Accident,55804.75,28714.34,Settled,Rear end damage in parking lot,False,23
CLM00467,POL01397,2024-11-18,Flood,-4461.52,0.0,Approved,Windshield cracked by debris,False,43
CLM00468,POL02784,2024-09-08,Accident,35855.26,0.0,Under Review,Front end collision on highway,False,4
CLM00469,POL02491,2022-01-03,Fire,31378.25,0.0,Rejected,,False,9
CLM00470,POL02623,2024-04-01,Natural Disaster,54685.67,28056.63,Settled,Hit and run incident,True,10
CLM00471,POL01977,2023-04-12,Natural Disaster,7147.22,0.0,Pending,Hit and run incident,False,21
CLM00472,POL02647,2024-01-16,Natural Disaster,60628.5,0.0,Pending,Windshield cracked by debris,False,57
CLM00473,POL02413,2021-03-13,Accident,65753.95,0.0,Approved,Vandalism - scratches and dents,False,12
